1876.387766,71
1876.412699,82
1876.437632,80
1876.462565,72
1876.487498,48
1876.512431,68
1876.537364,79
1876.562298,75
1876.587232,94
1876.612165,108
1876.6371,97
1876.662034,97
1876.686968,70
1876.711903,64
1876.736838,63
1876.761772,81
1876.786707,82
1876.811643,89
1876.836578,155
1876.861514,191
1876.886449,195
1876.911385,269
1876.936321,383
1876.961258,497
1876.986194,581
1877.011131,681
1877.036067,693
1877.061004,836
1877.085941,869
1877.110878,859
1877.135816,831
1877.160753,805
1877.185691,751
1877.210629,668
1877.235567,512
1877.260505,388
1877.285444,305
1877.310382,290
1877.335321,314
1877.36026,295
1877.385199,239
1877.410138,197
1877.435077,207
1877.460017,145
1877.484957,137
1877.509896,131
1877.534837,149
1877.559777,160
1877.584717,158
1877.609658,129
1877.634598,103
1877.659539,111
1877.68448,113
1877.709421,136
1877.734363,159
1877.759304,134
1877.784246,127
1877.809188,142
1877.83413,141
1877.859072,206
1877.884015,295
1877.908957,364
1877.9339,364
1877.958843,498
1877.983786,542
1878.008729,582
1878.033672,727
1878.058616,717
1878.083559,656
1878.108503,716
1878.133447,727
1878.158392,678
1878.183336,605
1878.20828,503
1878.233225,452
1878.25817,440
1878.283115,393
1878.30806,277
1878.333006,204
1878.357951,184
1878.382897,180
1878.407843,141
1878.432789,160
1878.457735,102
1878.482681,91
1878.507628,111
1878.532574,125
1878.557521,138
1878.582468,136
1878.607415,73
1878.632363,91
1878.65731,115
1878.682258,105
1878.707206,96
1878.732154,69
1878.757102,87
1878.78205,122
1878.806999,112
1878.831948,134
1878.856896,162
1878.881845,159
1878.906794,168
1878.931744,241
1878.956693,233
1878.981643,224
1879.006593,202
1879.031543,279
1879.056493,383
1879.081443,414
1879.106394,447
1879.131345,472
1879.156295,411
1879.181246,419
1879.206198,326
1879.231149,313
1879.2561,289
1879.281052,281
1879.306004,189
1879.330956,197
1879.355908,201
1879.38086,170
1879.405813,111
1879.430766,106
1879.455718,92
1879.480671,104
1879.505625,106
1879.530578,147
1879.555531,125
1879.580485,103
1879.605439,102
1879.630393,83
1879.655347,135
1879.680301,116
1879.705256,94
1879.73021,124
1879.755165,88
1879.78012,102
1879.805075,109
1879.830031,102
1879.854986,114
1879.879942,90
1879.904898,116
1879.929854,150
1879.95481,153
1879.979766,163
1880.004723,228
1880.029679,223
1880.054636,223
1880.079593,221
1880.10455,235
1880.129507,237
1880.154465,210
1880.179423,182
1880.20438,168
1880.229338,123
1880.254296,134
1880.279255,116
1880.304213,125
1880.329172,88
1880.354131,117
1880.37909,103
1880.404049,116
1880.429008,85
1880.453968,76
1880.478927,88
1880.503887,83
1880.528847,66
1880.553807,71
1880.578767,51
1880.603728,60
1880.628688,60
1880.653649,62
1880.67861,91
1880.703571,94
1880.728533,79
1880.753494,82
1880.778456,76
1880.803418,78
1880.82838,92
1880.853342,69
1880.878304,84
1880.903266,65
1880.928229,84
1880.953192,129
1880.978155,99
1881.003118,67
1881.028081,78
1881.053045,133
1881.078008,104
1881.102972,103
1881.127936,98
1881.1529,56
1881.177864,84
1881.202829,91
1881.227793,87
1881.252758,81
1881.277723,93
1881.302688,92
1881.327654,99
1881.352619,104
1881.377585,88
1881.40255,63
1881.427516,66
1881.452482,53
1881.477449,48
1881.502415,71
1881.527382,65
1881.552349,76
1881.577315,55
1881.602283,43
1881.62725,40
1881.652217,40
1881.677185,80
1881.702153,85
1881.727121,68
1881.752089,67
1881.777057,65
1881.802025,68
1881.826994,90
1881.851963,50
1881.876932,81
1881.901901,109
1881.92687,100
1881.951839,71
1881.976809,77
1882.001779,69
1882.026749,125
1882.051719,104
1882.076689,114
1882.10166,95
1882.12663,101
1882.151601,58
1882.176572,92
1882.201543,112
1882.226514,123
1882.251486,79
1882.276457,69
1882.301429,68
1882.326401,53
1882.351373,75
1882.376345,132
1882.401318,116
1882.42629,102
1882.451263,108
1882.476236,129
1882.501209,95
1882.526182,84
1882.551156,84
1882.576129,62
1882.601103,62
1882.626077,65
1882.651051,66
1882.676025,80
1882.701,87
1882.725974,79
1882.750949,80
1882.775924,74
1882.800899,77
1882.825874,76
1882.850849,77
1882.875825,82
1882.900801,108
1882.925777,101
1882.950753,99
1882.975729,121
1883.000705,137
1883.025682,109
1883.050659,94
1883.075636,100
1883.100613,61
1883.12559,99
1883.150567,83
1883.175545,68
1883.200523,95
1883.2255,91
1883.250479,64
1883.275457,69
1883.300435,116
1883.325414,139
1883.350392,106
1883.375371,84
1883.40035,78
1883.42533,55
1883.450309,79
1883.475289,91
1883.500268,80
1883.525248,78
1883.550228,79
1883.575209,86
1883.600189,80
1883.625169,71
1883.65015,54
1883.675131,113
1883.700112,118
1883.725093,104
1883.750075,77
1883.775056,68
1883.800038,106
1883.82502,111
1883.850002,135
1883.874984,90
1883.899966,65
1883.924949,63
1883.949932,75
1883.974915,103
1883.999898,169
1884.024881,178
1884.049864,132
1884.074848,132
1884.099831,121
1884.124815,146
1884.149799,155
1884.174784,136
1884.199768,116
1884.224753,87
1884.249737,75
1884.274722,73
1884.299707,84
1884.324692,111
1884.349678,100
1884.374663,66
1884.399649,66
1884.424635,72
1884.449621,78
1884.474607,94
1884.499593,79
1884.52458,85
1884.549567,68
1884.574553,82
1884.59954,88
1884.624528,103
1884.649515,97
1884.674503,97
1884.69949,96
1884.724478,101
1884.749466,89
1884.774454,94
1884.799443,102
1884.824431,130
1884.84942,87
1884.874409,101
1884.899398,76
1884.924387,70
1884.949376,79
1884.974366,110
1884.999355,154
1885.024345,129
1885.049335,110
1885.074326,110
1885.099316,137
1885.124306,125
1885.149297,95
1885.174288,81
1885.199279,96
1885.22427,83
1885.249261,110
1885.274253,96
1885.299245,98
1885.324236,84
1885.349228,68
1885.374221,64
1885.399213,38
1885.424205,47
1885.449198,53
1885.474191,52
1885.499184,85
1885.524177,68
1885.549171,60
1885.574164,69
1885.599158,100
1885.624152,106
1885.649146,81
1885.67414,84
1885.699134,82
1885.724129,90
1885.749123,105
1885.774118,68
1885.799113,102
1885.824108,92
1885.849104,100
1885.874099,109
1885.899095,112
1885.924091,106
1885.949087,105
1885.974083,92
1885.999079,57
1886.024075,78
1886.049072,77
1886.074069,94
1886.099066,90
1886.124063,82
1886.14906,113
1886.174058,70
1886.199056,55
1886.224053,69
1886.249051,73
1886.27405,102
1886.299048,88
1886.324046,75
1886.349045,69
1886.374044,85
1886.399043,54
1886.424042,77
1886.449041,69
1886.474041,118
1886.49904,87
1886.52404,94
1886.54904,78
1886.57404,84
1886.599041,87
1886.624041,85
1886.649042,61
1886.674043,80
1886.699044,53
1886.724045,79
1886.749046,96
1886.774047,79
1886.799049,94
1886.824051,113
1886.849053,106
1886.874055,104
1886.899057,103
1886.92406,96
1886.949062,108
1886.974065,107
1886.999068,122
1887.024071,178
1887.049075,172
1887.074078,148
1887.099082,109
1887.124085,137
1887.149089,133
1887.174094,113
1887.199098,88
1887.224102,98
1887.249107,91
1887.274112,130
1887.299117,125
1887.324122,105
1887.349127,80
1887.374133,85
1887.399138,74
1887.424144,66
1887.44915,46
1887.474156,46
1887.499162,70
1887.524169,95
1887.549175,84
1887.574182,78
1887.599189,93
1887.624196,81
1887.649204,129
1887.674211,100
1887.699219,101
1887.724226,141
1887.749234,109
1887.774243,98
1887.799251,80
1887.824259,102
1887.849268,129
1887.874277,105
1887.899286,75
1887.924295,83
1887.949304,88
1887.974313,114
1887.999323,84
1888.024333,89
1888.049343,83
1888.074353,71
1888.099363,56
1888.124374,61
1888.149384,91
1888.174395,101
1888.199406,57
1888.224417,73
1888.249428,87
1888.27444,67
1888.299451,74
1888.324463,54
1888.349475,79
1888.374487,83
1888.399499,69
1888.424512,66
1888.449524,69
1888.474537,40
1888.49955,72
1888.524563,81
1888.549576,57
1888.57459,65
1888.599603,62
1888.624617,83
1888.649631,61
1888.674645,51
1888.699659,73
1888.724674,114
1888.749688,133
1888.774703,109
1888.799718,112
1888.824733,145
1888.849748,106
1888.874764,84
1888.899779,74
1888.924795,99
1888.949811,116
1888.974827,150
